OpdrachtID,Projectnummer,Opdrachttemplate,Opdrachtnummer,"Opdrachtnummer extern","BUILDING KEY",Straat,Huisnummer,"Huisnummer Toevoeging","SSV Action","SSV Action LU",Nature,"Building exists"
51540,"HASSELT - FH02","BUILDING template",2429676,,2429676,Molenpoort,12,,,,,
51541,"HASSELT - FH02","BUILDING template",70303,,70303,Demerstraat,2,,,,,
51542,"HASSELT - FH02","BUILDING template",2412609,,2412609,Demerstraat,4,,,,,
51544,"HASSELT - FH02","BUILDING template",2412621,,2412621,Demerstraat,10,,,,,
51545,"HASSELT - FH02","BUILDING template",70243,,70243,Groenplein,1,,,,,
51546,"HASSELT - FH02","BUILDING template",69192,,69192,Walputstraat,2,,,,,
51547,"HASSELT - FH02","BUILDING template",69191,,69191,Walputstraat,4,,,,,
51549,"HASSELT - FH02","BUILDING template",70207,,70207,Botermarkt,28,,,,,
51550,"HASSELT - FH02","BUILDING template",70225,,70225,Paardsdemerstraat,9,,,,,
51551,"HASSELT - FH02","BUILDING template",677211,,677211,Paardsdemerstraat,11,,,,,
51552,"HASSELT - FH02","BUILDING template",2433537,,2433537,Paardsdemerstraat,13,,,,,
51553,"HASSELT - FH02","BUILDING template",2433539,,2433539,Paardsdemerstraat,15,,,,,
51554,"HASSELT - FH02","BUILDING template",2433543,,2433543,Paardsdemerstraat,19,,,,,
51555,"HASSELT - FH02","BUILDING template",2433546,,2433546,Paardsdemerstraat,21,,,,,
51556,"HASSELT - FH02","BUILDING template",2433548,,2433548,Paardsdemerstraat,23,,,,,
51557,"HASSELT - FH02","BUILDING template",70226,,70226,Paardsdemerstraat,25,,,,,
51558,"HASSELT - FH02","BUILDING template",5411718,,5411718,Paardsdemerstraat,9,A,,,,
51559,"HASSELT - FH02","BUILDING template",5425923,,5425923,Paardsdemerstraat,11,A,,,,
51560,"HASSELT - FH02","BUILDING template",677156,,677156,Raamstraat,1,,,,,
51561,"HASSELT - FH02","BUILDING template",2434783,,2434783,Raamstraat,3,,,,,
51563,"HASSELT - FH02","BUILDING template",2434788,,2434788,Raamstraat,11,,,,,
51564,"HASSELT - FH02","BUILDING template",677157,,677157,Raamstraat,13,,,,,
51565,"HASSELT - FH02","BUILDING template",2434793,,2434793,Raamstraat,17,,,,,
51566,"HASSELT - FH02","BUILDING template",2434804,,2434804,Raamstraat,23,,,,,
51567,"HASSELT - FH02","BUILDING template",1019954,,1019954,Zuivelmarkt,2,,,,,
51568,"HASSELT - FH02","BUILDING template",4846218,,4846218,Zuivelmarkt,4,,,,,
51569,"HASSELT - FH02","BUILDING template",2449072,,2449072,Zuivelmarkt,6,,,,,
51570,"HASSELT - FH02","BUILDING template",2449074,,2449074,Zuivelmarkt,8,,,,,
51571,"HASSELT - FH02","BUILDING template",2449078,,2449078,Zuivelmarkt,10,,,,,
51572,"HASSELT - FH02","BUILDING template",2449080,,2449080,Zuivelmarkt,12,,,,,
51574,"HASSELT - FH02","BUILDING template",2449084,,2449084,Zuivelmarkt,16,,,,,
51575,"HASSELT - FH02","BUILDING template",2449085,,2449085,Zuivelmarkt,18,,,,,
51576,"HASSELT - FH02","BUILDING template",70208,,70208,Zuivelmarkt,20,,,,,
51577,"HASSELT - FH02","BUILDING template",2449091,,2449091,Zuivelmarkt,22,,,,,
51578,"HASSELT - FH02","BUILDING template",2449093,,2449093,Zuivelmarkt,24,,,,,
51579,"HASSELT - FH02","BUILDING template",2449094,,2449094,Zuivelmarkt,26,,,,,
51580,"HASSELT - FH02","BUILDING template",2449095,,2449095,Zuivelmarkt,28,,,,,
51581,"HASSELT - FH02","BUILDING template",4847108,,4847108,Zuivelmarkt,30,,,,,
51582,"HASSELT - FH02","BUILDING template",70284,,70284,Zuivelmarkt,34,,,,,
51583,"HASSELT - FH02","BUILDING template",2449101,,2449101,Zuivelmarkt,36,,,,,
51584,"HASSELT - FH02","BUILDING template",1150267,,1150267,Zuivelmarkt,38,,,,,
51585,"HASSELT - FH02","BUILDING template",2449107,,2449107,Zuivelmarkt,42,,,,,
51586,"HASSELT - FH02","BUILDING template",2449109,,2449109,Zuivelmarkt,44,,,,,
51587,"HASSELT - FH02","BUILDING template",2449111,,2449111,Zuivelmarkt,46,,,,,
51588,"HASSELT - FH02","BUILDING template",3937735,,3937735,Zuivelmarkt,48,,,,,
51589,"HASSELT - FH02","BUILDING template",4023814,,4023814,Zuivelmarkt,54,,,,,
51590,"HASSELT - FH02","BUILDING template",2449116,,2449116,Zuivelmarkt,58,,,,,
51591,"HASSELT - FH02","BUILDING template",2449119,,2449119,Zuivelmarkt,60,,,,,
51592,"HASSELT - FH02","BUILDING template",70206,,70206,Zuivelmarkt,62,,,,,
51593,"HASSELT - FH02","BUILDING template",4006940,,4006940,Zuivelmarkt,64,,,,,
51594,"HASSELT - FH02","BUILDING template",2410323,,2410323,Botermarkt,2,,,,,
51595,"HASSELT - FH02","BUILDING template",2410325,,2410325,Botermarkt,4,,,,,
51596,"HASSELT - FH02","BUILDING template",4846432,,4846432,Botermarkt,6,,,,,
51597,"HASSELT - FH02","BUILDING template",2410330,,2410330,Botermarkt,8,,,,,
51598,"HASSELT - FH02","BUILDING template",2410335,,2410335,Botermarkt,10,,,,,
51599,"HASSELT - FH02","BUILDING template",2410338,,2410338,Botermarkt,12,,,,,
51600,"HASSELT - FH02","BUILDING template",2410344,,2410344,Botermarkt,14,,,,,
51601,"HASSELT - FH02","BUILDING template",2410352,,2410352,Botermarkt,16,,,,,
51602,"HASSELT - FH02","BUILDING template",2410357,,2410357,Botermarkt,18,,,,,
51603,"HASSELT - FH02","BUILDING template",2410365,,2410365,Botermarkt,22,,,,,
51604,"HASSELT - FH02","BUILDING template",2410369,,2410369,Botermarkt,24,,,,,
51605,"HASSELT - FH02","BUILDING template",70319,,70319,Botermarkt,26,,,,,
51606,"HASSELT - FH02","BUILDING template",2412606,,2412606,Demerstraat,3,,,,,
51607,"HASSELT - FH02","BUILDING template",2412615,,2412615,Demerstraat,7,,,,,
51608,"HASSELT - FH02","BUILDING template",2412618,,2412618,Demerstraat,9,,,,,
51609,"HASSELT - FH02","BUILDING template",2412628,,2412628,Demerstraat,13,,,,,
51610,"HASSELT - FH02","BUILDING template",2412635,,2412635,Demerstraat,17,,,,,
51611,"HASSELT - FH02","BUILDING template",70306,,70306,Demerstraat,19,,,,,
51612,"HASSELT - FH02","BUILDING template",70307,,70307,Demerstraat,21,,,,,
51613,"HASSELT - FH02","BUILDING template",4846237,,4846237,Demerstraat,23,,,,,
51614,"HASSELT - FH02","BUILDING template",4846239,,4846239,Demerstraat,25,,,,,
51615,"HASSELT - FH02","BUILDING template",2412647,,2412647,Demerstraat,27,,,,,
51616,"HASSELT - FH02","BUILDING template",2412648,,2412648,Demerstraat,29,,,,,
51617,"HASSELT - FH02","BUILDING template",2412649,,2412649,Demerstraat,31,,,,,
51618,"HASSELT - FH02","BUILDING template",2412650,,2412650,Demerstraat,33,,,,,
51619,"HASSELT - FH02","BUILDING template",2412651,,2412651,Demerstraat,35,,,,,
51620,"HASSELT - FH02","BUILDING template",2412654,,2412654,Demerstraat,37,,,,,
51621,"HASSELT - FH02","BUILDING template",2412659,,2412659,Demerstraat,39,,,,,
51622,"HASSELT - FH02","BUILDING template",2412669,,2412669,Demerstraat,41,,,,,
51623,"HASSELT - FH02","BUILDING template",2412675,,2412675,Demerstraat,43,,,,,
51624,"HASSELT - FH02","BUILDING template",70312,,70312,Demerstraat,45,,,,,
51625,"HASSELT - FH02","BUILDING template",70221,,70221,Paardsdemerstraat,1,,,,,
51626,"HASSELT - FH02","BUILDING template",2433489,,2433489,Paardsdemerstraat,3,,,,,
51627,"HASSELT - FH02","BUILDING template",2433495,,2433495,Paardsdemerstraat,5,,,,,
51628,"HASSELT - FH02","BUILDING template",70223,,70223,Paardsdemerstraat,7,,,,,
51629,"HASSELT - FH02","BUILDING template",2434785,,2434785,Raamstraat,4,,,,,
51632,"HASSELT - FH02","BUILDING template",2434789,,2434789,Raamstraat,12,,,,,
51633,"HASSELT - FH02","BUILDING template",4234719,,4234719,Raamstraat,14,,,,,
52033,"HASSELT - FH02","BUILDING template",4846244,,4846244,Raamstraat,18,,,,,
52034,"HASSELT - FH02","BUILDING template",2434782,,2434782,Raamstraat,2,A,,,,
52035,"HASSELT - FH02","BUILDING template",5807798,,5807798,Raamstraat,4,A,,,,
52036,"HASSELT - FH02","BUILDING template",70326,,70326,Badderijstraat,2,,,,,
52037,"HASSELT - FH02","BUILDING template",2408311,,2408311,Badderijstraat,3,,,,,
52038,"HASSELT - FH02","BUILDING template",70327,,70327,Badderijstraat,4,,,,,
52039,"HASSELT - FH02","BUILDING template",2408313,,2408313,Badderijstraat,6,,,,,
52040,"HASSELT - FH02","BUILDING template",70328,,70328,Badderijstraat,8,,,,,
52041,"HASSELT - FH02","BUILDING template",2408320,,2408320,Badderijstraat,10,,,,,
52042,"HASSELT - FH02","BUILDING template",2408322,,2408322,Badderijstraat,12,,,,,
52043,"HASSELT - FH02","BUILDING template",2408324,,2408324,Badderijstraat,14,,,,,
52044,"HASSELT - FH02","BUILDING template",2408327,,2408327,Badderijstraat,16,,,,,
52045,"HASSELT - FH02","BUILDING template",3955252,,3955252,Badderijstraat,18,,,,,
52046,"HASSELT - FH02","BUILDING template",3937218,,3937218,Badderijstraat,20,,,,,
52047,"HASSELT - FH02","BUILDING template",2408332,,2408332,Badderijstraat,21,,,,,
52048,"HASSELT - FH02","BUILDING template",2408335,,2408335,Badderijstraat,23,,,,,
52049,"HASSELT - FH02","BUILDING template",70272,,70272,"Kolonel Dusartplein",2,,,,,
52050,"HASSELT - FH02","BUILDING template",655553,,655553,"Kolonel Dusartplein",4,,,,,
52051,"HASSELT - FH02","BUILDING template",655554,,655554,"Kolonel Dusartplein",6,,,,,
52052,"HASSELT - FH02","BUILDING template",2414231,,2414231,"Kolonel Dusartplein",8,,,,,
52053,"HASSELT - FH02","BUILDING template",2414234,,2414234,"Kolonel Dusartplein",10,,,,,
52054,"HASSELT - FH02","BUILDING template",2414236,,2414236,"Kolonel Dusartplein",12,,,,,
52055,"HASSELT - FH02","BUILDING template",1113725,,1113725,"Kolonel Dusartplein",14,,,,,
52056,"HASSELT - FH02","BUILDING template",1113726,,1113726,"Kolonel Dusartplein",16,,,,,
52057,"HASSELT - FH02","BUILDING template",655552,,655552,"Kolonel Dusartplein",20,,,,,
52059,"HASSELT - FH02","BUILDING template",2414227,,2414227,"Kolonel Dusartplein",2,B,,,,
52060,"HASSELT - FH02","BUILDING template",2414254,,2414254,"Kolonel Dusartplein",34,,,,,
52061,"HASSELT - FH02","BUILDING template",2414260,,2414260,"Kolonel Dusartplein",36,,,,,
52062,"HASSELT - FH02","BUILDING template",2414261,,2414261,"Kolonel Dusartplein",38,,,,,
52063,"HASSELT - FH02","BUILDING template",2414263,,2414263,"Kolonel Dusartplein",40,,,,,
52064,"HASSELT - FH02","BUILDING template",2414264,,2414264,"Kolonel Dusartplein",42,,,,,
52065,"HASSELT - FH02","BUILDING template",655551,,655551,"Kolonel Dusartplein",44,,,,,
52066,"HASSELT - FH02","BUILDING template",655550,,655550,"Kolonel Dusartplein",46,,,,,
52067,"HASSELT - FH02","BUILDING template",2414266,,2414266,"Kolonel Dusartplein",48,,,,,
52068,"HASSELT - FH02","BUILDING template",655549,,655549,"Kolonel Dusartplein",50,,,,,
52069,"HASSELT - FH02","BUILDING template",70275,,70275,Maastrichterstraat,102,,,,,
52070,"HASSELT - FH02","BUILDING template",2427083,,2427083,Maastrichterstraat,104,,,,,
52071,"HASSELT - FH02","BUILDING template",2427086,,2427086,Maastrichterstraat,106,,,,,
52072,"HASSELT - FH02","BUILDING template",2427091,,2427091,Maastrichterstraat,110,,,,,
52074,"HASSELT - FH02","BUILDING template",2427101,,2427101,Maastrichterstraat,120,,,,,
52075,"HASSELT - FH02","BUILDING template",70278,,70278,Meldertstraat,2,,,,,
52076,"HASSELT - FH02","BUILDING template",2428875,,2428875,Meldertstraat,6,,,,,
52077,"HASSELT - FH02","BUILDING template",3937548,,3937548,Meldertstraat,10,,,,,
52078,"HASSELT - FH02","BUILDING template",2428883,,2428883,Meldertstraat,14,,,,,
52079,"HASSELT - FH02","BUILDING template",2428894,,2428894,Meldertstraat,26,,,,,
52080,"HASSELT - FH02","BUILDING template",2428898,,2428898,Meldertstraat,28,,,,,
52081,"HASSELT - FH02","BUILDING template",4846138,,4846138,Meldertstraat,34,,,,,
52082,"HASSELT - FH02","BUILDING template",2428903,,2428903,Meldertstraat,36,,,,,
52083,"HASSELT - FH02","BUILDING template",70277,,70277,Meldertstraat,38,,,,,
52084,"HASSELT - FH02","BUILDING template",2428910,,2428910,Meldertstraat,40,,,,,
52085,"HASSELT - FH02","BUILDING template",5725021,,5725021,Meldertstraat,4,A,,,,
52086,"HASSELT - FH02","BUILDING template",6145398,,6145398,Meldertstraat,4,B,,,,
52087,"HASSELT - FH02","BUILDING template",2428920,,2428920,Meldertstraat,56,,,,,
52088,"HASSELT - FH02","BUILDING template",2428924,,2428924,Meldertstraat,58,,,,,
52089,"HASSELT - FH02","BUILDING template",3937551,,3937551,Meldertstraat,60,,,,,
52090,"HASSELT - FH02","BUILDING template",3937552,,3937552,Meldertstraat,64,,,,,
52091,"HASSELT - FH02","BUILDING template",70204,,70204,Zuivelmarkt,29,,,,,
52093,"HASSELT - FH02","BUILDING template",2428868,,2428868,Meldertstraat,3,,,,,
52094,"HASSELT - FH02","BUILDING template",2428872,,2428872,Meldertstraat,5,,,,,
52095,"HASSELT - FH02","BUILDING template",2428888,,2428888,Meldertstraat,25,,,,,
52096,"HASSELT - FH02","BUILDING template",3937585,,3937585,Persoonstraat,6,,,,,
52097,"HASSELT - FH02","BUILDING template",4847003,,4847003,Persoonstraat,8,,,,,
52098,"HASSELT - FH02","BUILDING template",2433960,,2433960,Persoonstraat,10,,,,,
52099,"HASSELT - FH02","BUILDING template",2433966,,2433966,Persoonstraat,14,,,,,
52100,"HASSELT - FH02","BUILDING template",2433968,,2433968,Persoonstraat,16,,,,,
52101,"HASSELT - FH02","BUILDING template",4847011,,4847011,Persoonstraat,18,,,,,
52102,"HASSELT - FH02","BUILDING template",2433970,,2433970,Persoonstraat,20,,,,,
52103,"HASSELT - FH02","BUILDING template",655426,,655426,Persoonstraat,22,,,,,
52104,"HASSELT - FH02","BUILDING template",70282,,70282,Persoonstraat,26,,,,,
52105,"HASSELT - FH02","BUILDING template",6145399,,6145399,Persoonstraat,30,,,,,
52106,"HASSELT - FH02","BUILDING template",70285,,70285,Zuivelmarkt,19,,,,,
52107,"HASSELT - FH02","BUILDING template",2449088,,2449088,Zuivelmarkt,21,,,,,
52108,"HASSELT - FH02","BUILDING template",70286,,70286,Zuivelmarkt,25,,,,,
52109,"HASSELT - FH02","BUILDING template",4846483,,4846483,Hemelrijk,2,,,,,
52111,"HASSELT - FH02","BUILDING template",4846488,,4846488,Hemelrijk,6,,,,,
52112,"HASSELT - FH02","BUILDING template",4846493,,4846493,Hemelrijk,12,,,,,
52113,"HASSELT - FH02","BUILDING template",2417700,,2417700,Hemelrijk,16,,,,,
52114,"HASSELT - FH02","BUILDING template",2417709,,2417709,Hemelrijk,22,,,,,
52115,"HASSELT - FH02","BUILDING template",2417713,,2417713,Hemelrijk,24,,,,,
52116,"HASSELT - FH02","BUILDING template",2417719,,2417719,Hemelrijk,26,,,,,
52117,"HASSELT - FH02","BUILDING template",2417721,,2417721,Hemelrijk,28,,,,,
52118,"HASSELT - FH02","BUILDING template",2449066,,2449066,Zuivelmarkt,1,,,,,
52119,"HASSELT - FH02","BUILDING template",2449069,,2449069,Zuivelmarkt,3,,,,,
52120,"HASSELT - FH02","BUILDING template",3937734,,3937734,Zuivelmarkt,5,,,,,
52121,"HASSELT - FH02","BUILDING template",2449073,,2449073,Zuivelmarkt,7,,,,,
52122,"HASSELT - FH02","BUILDING template",2449077,,2449077,Zuivelmarkt,9,,,,,
52123,"HASSELT - FH02","BUILDING template",2449079,,2449079,Zuivelmarkt,11,,,,,
52124,"HASSELT - FH02","BUILDING template",2449081,,2449081,Zuivelmarkt,13,,,,,
52125,"HASSELT - FH02","BUILDING template",2449083,,2449083,Zuivelmarkt,15,,,,,
52126,"HASSELT - FH02","BUILDING template",4846789,,4846789,Zuivelmarkt,17,,,,,
52127,"HASSELT - FH02","BUILDING template",2416655,,2416655,Guffenslaan,96,,,,,
52128,"HASSELT - FH02","BUILDING template",2416657,,2416657,Guffenslaan,98,,,,,
52129,"HASSELT - FH02","BUILDING template",2416659,,2416659,Guffenslaan,100,,,,,
52130,"HASSELT - FH02","BUILDING template",2416661,,2416661,Guffenslaan,102,,,,,
52131,"HASSELT - FH02","BUILDING template",655430,,655430,Guffenslaan,104,,,,,
52133,"HASSELT - FH02","BUILDING template",655427,,655427,Guffenslaan,114,,,,,
52134,"HASSELT - FH02","BUILDING template",655420,,655420,"Guido Gezellestraat",4,,,,,
52135,"HASSELT - FH02","BUILDING template",2415815,,2415815,"Guido Gezellestraat",6,,,,,
52136,"HASSELT - FH02","BUILDING template",655421,,655421,"Guido Gezellestraat",8,,,,,
52137,"HASSELT - FH02","BUILDING template",2415823,,2415823,"Guido Gezellestraat",10,,,,,
52138,"HASSELT - FH02","BUILDING template",655419,,655419,"Guido Gezellestraat",12,,,,,
52139,"HASSELT - FH02","BUILDING template",1276527,,1276527,Guldensporenplein,1,,,,,
52140,"HASSELT - FH02","BUILDING template",1279604,,1279604,Guldensporenplein,3,,,,,
52540,"HASSELT - FH02","BUILDING template",655362,,655362,Guldensporenplein,5,,,,,
52541,"HASSELT - FH02","BUILDING template",655418,,655418,Maastrichterstraat,85,,,,,
52542,"HASSELT - FH02","BUILDING template",2427056,,2427056,Maastrichterstraat,87,,,,,
52543,"HASSELT - FH02","BUILDING template",2427062,,2427062,Maastrichterstraat,89,,,,,
52544,"HASSELT - FH02","BUILDING template",2427069,,2427069,Maastrichterstraat,91,,,,,
52545,"HASSELT - FH02","BUILDING template",2427072,,2427072,Maastrichterstraat,93,,,,,
52546,"HASSELT - FH02","BUILDING template",2427076,,2427076,Maastrichterstraat,97,,,,,
52547,"HASSELT - FH02","BUILDING template",2427078,,2427078,Maastrichterstraat,99,,,,,
52548,"HASSELT - FH02","BUILDING template",4856568,,4856568,Maastrichterstraat,101,,,,,
52549,"HASSELT - FH02","BUILDING template",2427081,,2427081,Maastrichterstraat,103,,,,,
52550,"HASSELT - FH02","BUILDING template",2427084,,2427084,Maastrichterstraat,105,,,,,
52551,"HASSELT - FH02","BUILDING template",2427088,,2427088,Maastrichterstraat,107,,,,,
52552,"HASSELT - FH02","BUILDING template",2427089,,2427089,Maastrichterstraat,109,,,,,
52553,"HASSELT - FH02","BUILDING template",2427092,,2427092,Maastrichterstraat,111,,,,,
52554,"HASSELT - FH02","BUILDING template",2411597,,2411597,Capucienenstraat,10,,,,,
52557,"HASSELT - FH02","BUILDING template",675833,,675833,Guffenslaan,26,,,,,
52558,"HASSELT - FH02","BUILDING template",675829,,675829,Guffenslaan,28,,,,,
52559,"HASSELT - FH02","BUILDING template",4856395,,4856395,Guffenslaan,34,,,,,
52560,"HASSELT - FH02","BUILDING template",2416591,,2416591,Guffenslaan,36,,,,,
52561,"HASSELT - FH02","BUILDING template",2416593,,2416593,Guffenslaan,38,,,,,
52562,"HASSELT - FH02","BUILDING template",4856399,,4856399,Guffenslaan,40,,,,,
52563,"HASSELT - FH02","BUILDING template",2416597,,2416597,Guffenslaan,42,,,,,
52564,"HASSELT - FH02","BUILDING template",2416610,,2416610,Guffenslaan,44,,,,,
52565,"HASSELT - FH02","BUILDING template",2416613,,2416613,Guffenslaan,46,,,,,
52566,"HASSELT - FH02","BUILDING template",675838,,675838,Guffenslaan,48,,,,,
52567,"HASSELT - FH02","BUILDING template",6145397,,6145397,Guffenslaan,38,A,,,,
52569,"HASSELT - FH02","BUILDING template",677154,,677154,Capucienenstraat,16,,,,,
52570,"HASSELT - FH02","BUILDING template",5446607,,5446607,Capucienenstraat,17,,,,,
52571,"HASSELT - FH02","BUILDING template",677153,,677153,Capucienenstraat,18,,,,,
52572,"HASSELT - FH02","BUILDING template",677139,,677139,Capucienenstraat,19,,,,,
52573,"HASSELT - FH02","BUILDING template",2411605,,2411605,Capucienenstraat,20,,,,,
52574,"HASSELT - FH02","BUILDING template",678590,,678590,Capucienenstraat,21,,,,,
52575,"HASSELT - FH02","BUILDING template",1480236,,1480236,Capucienenstraat,22,,,,,
52576,"HASSELT - FH02","BUILDING template",2411616,,2411616,Capucienenstraat,23,,,,,
52577,"HASSELT - FH02","BUILDING template",2411617,,2411617,Capucienenstraat,24,,,,,
52578,"HASSELT - FH02","BUILDING template",677140,,677140,Capucienenstraat,25,,,,,
52579,"HASSELT - FH02","BUILDING template",4856649,,4856649,Capucienenstraat,26,,,,,
52580,"HASSELT - FH02","BUILDING template",2411618,,2411618,Capucienenstraat,28,,,,,
52581,"HASSELT - FH02","BUILDING template",675840,,675840,Guffenslaan,50,,,,,
52582,"HASSELT - FH02","BUILDING template",1390242,,1390242,Guffenslaan,52,,,,,
52583,"HASSELT - FH02","BUILDING template",1471790,,1471790,Guffenslaan,56,,,,,
52584,"HASSELT - FH02","BUILDING template",661571,,661571,Guffenslaan,58,,,,,
52585,"HASSELT - FH02","BUILDING template",2416626,,2416626,Guffenslaan,60,,,,,
52586,"HASSELT - FH02","BUILDING template",2416630,,2416630,Guffenslaan,62,,,,,
52587,"HASSELT - FH02","BUILDING template",2416632,,2416632,Guffenslaan,64,,,,,
52588,"HASSELT - FH02","BUILDING template",2416637,,2416637,Guffenslaan,66,,,,,
52589,"HASSELT - FH02","BUILDING template",2416642,,2416642,Guffenslaan,68,,,,,
52590,"HASSELT - FH02","BUILDING template",2416644,,2416644,Guffenslaan,70,,,,,
52591,"HASSELT - FH02","BUILDING template",2416646,,2416646,Guffenslaan,72,,,,,
52592,"HASSELT - FH02","BUILDING template",4074402,,4074402,Guffenslaan,74,,,,,
52593,"HASSELT - FH02","BUILDING template",675841,,675841,Guffenslaan,76,,,,,
52594,"HASSELT - FH02","BUILDING template",1305230,,1305230,Guffenslaan,84,,,,,
52595,"HASSELT - FH02","BUILDING template",2416654,,2416654,Guffenslaan,86,,,,,
52596,"HASSELT - FH02","BUILDING template",4856658,,4856658,Guffenslaan,88,,,,,
52597,"HASSELT - FH02","BUILDING template",4255731,,4255731,Guffenslaan,90,,,,,
